----------------------------------------------------------
initial solve
optimisation failed with message Maximum number of function evaluations has been exceeded. after 574 iterations, 1600 evaluations
optimisation finished successfully after 66 iterations, 174 evaluations
random destroy transition at 2394
optimisation finished successfully after 75 iterations, 162 evaluations
random create transition at 819
optimisation finished successfully after 103 iterations, 209 evaluations
random destroy transition at 2382
optimisation finished successfully after 129 iterations, 274 evaluations
random create transition at 2383
optimisation finished successfully after 90 iterations, 211 evaluations
random create transition at 2384
optimisation finished successfully after 49 iterations, 153 evaluations
random destroy transition at 2388
optimisation finished successfully after 76 iterations, 168 evaluations
random destroy transition at 2394
optimisation finished successfully after 75 iterations, 162 evaluations
random create transition at 819
optimisation finished successfully after 103 iterations, 209 evaluations
random destroy transition at 1615
optimisation finished successfully after 88 iterations, 168 evaluations
random create transition at 1618
optimisation finished successfully after 106 iterations, 217 evaluations
random create transition at 1619
optimisation finished successfully after 91 iterations, 209 evaluations
random destroy transition at 1631
optimisation finished successfully after 123 iterations, 223 evaluations
random destroy transition at 1634
optimisation finished successfully after 210 iterations, 343 evaluations
random create transition at 1637
optimisation finished successfully after 69 iterations, 141 evaluations
random destroy transition at 1654
optimisation failed with message Maximum number of function evaluations has been exceeded. after 303 iterations, 1600 evaluations
random create transition at 1659
optimisation finished successfully after 112 iterations, 256 evaluations
random destroy transition at 1727
optimisation failed with message Maximum number of function evaluations has been exceeded. after 201 iterations, 1600 evaluations
random destroy transition at 1735
optimisation finished successfully after 72 iterations, 156 evaluations
random destroy transition at 1740
optimisation finished successfully after 74 iterations, 151 evaluations
random destroy transition at 1742
optimisation finished successfully after 96 iterations, 185 evaluations
random destroy transition at 1743
optimisation finished successfully after 100 iterations, 201 evaluations
accept destroy segment 1743
random destroy transition at 1744
optimisation finished successfully after 197 iterations, 314 evaluations
accept destroy segment 1744
random destroy transition at 833
optimisation finished successfully after 111 iterations, 225 evaluations
random create transition at 2396
optimisation finished successfully after 183 iterations, 316 evaluations
random destroy transition at 833
optimisation finished successfully after 111 iterations, 225 evaluations
